!PDGY,61184,7,228,255,71.32,Zpn/7qP///8=
!PDGY,127258,6,6,255,71.38,APMAACP9//8=
!PDGY,126992,3,6,255,71.38,APCIT4Bf9h8=
!PDGY,129291,3,6,255,71.38,APwAAAAA//8=
!PDGY,127488,2,2,255,71.38,AP////9///8=
!PDGY,127493,2,2,255,71.38,AP//////4P8=
!PDGY,129029,3,6,255,71.38,AIhPgF/2HwCANwa9q0UHACj8Q+Qxvv//////////PxD8ADIAAABcEgAAAA==
!PDGY,65280,7,2,255,71.38,HZwVAAD///8=
!PDGY,129044,6,6,255,71.39,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,127488,2,2,255,71.48,AP////9///8=
!PDGY,127493,2,2,255,71.48,AP//////4P8=
!PDGY,65280,7,2,255,71.48,HZwVAAD///8=
!PDGY,61184,7,225,255,71.57,ZpkAAgMAAAA=
!PDGY,61184,7,225,255,71.57,ZpkBAgkAAAA=
!PDGY,61184,7,225,255,71.57,ZpkCAgAAAAA=
!PDGY,61184,7,225,255,71.57,ZpkDAoIAAAA=
!PDGY,61184,7,225,255,71.57,ZpkEAvAAAAA=
!PDGY,61184,7,225,255,71.57,Zpk0AgAAAAA=
!PDGY,61184,7,225,255,71.57,ZpkUIo8AAAA=
!PDGY,61184,7,227,255,71.57,ZpkAAgEAAAA=
!PDGY,127488,2,2,255,71.58,AP////9///8=
!PDGY,127493,2,2,255,71.58,AP//////4P8=
!PDGY,65280,7,2,255,71.58,HZwVAAD///8=
!PDGY,129025,2,6,255,71.65,wNA7H4Re5f4=
!PDGY,127488,2,2,255,71.68,AP////9///8=
!PDGY,127493,2,2,255,71.68,AP//////4P8=
!PDGY,65280,7,2,255,71.68,HZwVAAD///8=
!PDGY,61184,7,230,255,71.71,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,71.71,ZpkcIHH+//8=
!PDGY,127488,2,2,255,71.78,AP////9///8=
!PDGY,127493,2,2,255,71.78,AP//////4P8=
!PDGY,65280,7,2,255,71.78,HZwVAAD///8=
!PDGY,127489,2,2,255,71.78,AP////////9//3///////////38AAAAAf38=
!PDGY,129025,2,6,255,71.85,wNA7H4Re5f4=
!PDGY,127488,2,2,255,71.88,AP////9///8=
!PDGY,127493,2,2,255,71.88,AP//////4P8=
!PDGY,65280,7,2,255,71.88,HZwVAAD///8=
$PDGY,000000,3,0,12,71,10,0
!PDGY,129026,2,6,255,71.96,AAAAAAAA//8=
!PDGY,127488,2,2,255,71.98,AP////9///8=
!PDGY,127493,2,2,255,71.98,AP//////4P8=
!PDGY,65280,7,2,255,71.98,HZwVAAD///8=
!PDGY,127488,2,2,255,72.8,AP////9///8=
!PDGY,127493,2,2,255,72.8,AP//////4P8=
!PDGY,65280,7,2,255,72.8,HZwVAAD///8=
!PDGY,61184,7,228,255,72.17,ZpkIAyViAAA=
!PDGY,127488,2,2,255,72.18,AP////9///8=
!PDGY,127493,2,2,255,72.18,AP//////4P8=
!PDGY,65280,7,2,255,72.18,HZwVAAD///8=
!PDGY,127488,2,2,255,72.28,AP////9///8=
!PDGY,127493,2,2,255,72.28,AP//////4P8=
!PDGY,65280,7,2,255,72.28,HZwVAAD///8=
!PDGY,127489,2,2,255,72.28,AP////////9//3///////////38AAAAAf38=
!PDGY,127258,6,6,255,72.37,APMAACP9//8=
!PDGY,126992,3,6,255,72.37,APCIT4CG9h8=
!PDGY,129291,3,6,255,72.37,APwAAAAA//8=
!PDGY,129029,3,6,255,72.38,AIhPgIb2HwCANwa9q0UHACj8Q+Qxvv//////////PxD8ADIAAABcEgAAAA==
!PDGY,129044,6,6,255,72.38,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,127488,2,2,255,72.38,AP////9///8=
!PDGY,127493,2,2,255,72.38,AP//////4P8=
!PDGY,65280,7,2,255,72.38,HZwVAAD///8=
!PDGY,127488,2,2,255,72.48,AP////9///8=
!PDGY,127493,2,2,255,72.48,AP//////4P8=
!PDGY,65280,7,2,255,72.48,HZwVAAD///8=
!PDGY,127488,2,2,255,72.58,AP////9///8=
!PDGY,127493,2,2,255,72.58,AP//////4P8=
!PDGY,65280,7,2,255,72.58,HZwVAAD///8=
!PDGY,59904,6,6,10,72.63,AO4A
!PDGY,126996,6,6,255,72.67,9808EA324E324E6574204E4D4541323030302053657269616C2047617465776179000000322E3730000000000000000000000000000000000000000000000000000000005A444947494B565420312E302E3220463130330000000000000000000000000041422D3132303532322D3700207F01200038010004870020607F0100003930000202
!PDGY,127488,2,2,255,72.68,AP////9///8=
!PDGY,127493,2,2,255,72.68,AP//////4P8=
!PDGY,65280,7,2,255,72.68,HZwVAAD///8=
!PDGY,61184,7,230,255,72.71,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,72.71,ZpkcINX+//8=
!PDGY,129025,2,6,255,72.74,wNA7H4Re5f4=
!PDGY,126998,6,6,255,72.78,2201496E7374616C6C6174696F6E20496E666F726D6174696F6E20310000000000002201496E7374616C6C6174696F6E20496E666F726D6174696F6E203200000000000042014469676974616C205961636874202B3434203131373920353534343734207777772E6469676974616C79616368742E636F2E756B000000000000000000000000
!PDGY,127508,6,225,255,72.78,ALoT1//tcaA=
!PDGY,127509,6,225,255,72.78,AwMA0A==
!PDGY,127488,2,2,255,72.78,AP////9///8=
!PDGY,127493,2,2,255,72.78,AP//////4P8=
!PDGY,65280,7,2,255,72.78,HZwVAAD///8=
!PDGY,127489,2,2,255,72.79,AP////////9//3///////////38AAAAAf38=
!PDGY,127508,6,3,255,72.79,AP9//3///wA=
!PDGY,127508,6,229,255,72.79,78oT6v///6A=
!PDGY,127750,6,3,255,72.79,AAD///////8=
!PDGY,127506,6,229,255,72.79,oO8AY/8/OP//CQA=
!PDGY,127508,6,227,255,72.79,AM4TJgD//6A=
!PDGY,127508,6,227,255,72.79,AVAbHAD//6A=
!PDGY,127506,6,227,255,72.79,oAAA////////
!PDGY,127506,6,227,255,72.79,oAED////////
!PDGY,127750,6,227,255,72.79,oAAD//////8=
!PDGY,127508,6,228,255,72.82,AMoT6v///6E=
